0, 0, Header, 1, 2, 256
1, 0, Start_track
1, 0, Time_signature, 2, 2, 24, 8
1, 0, Key_signature, -1, "major"
1, 0, Tempo, 555555
1, 1536, Time_signature, 3, 2, 24, 8
1, 2304, Time_signature, 2, 2, 24, 8
1, 70912, Tempo, 555555
1, 70912, Tempo, 555555
1, 72448, Time_signature, 3, 2, 24, 8
1, 73216, Time_signature, 2, 2, 24, 8
1, 330240, Tempo, 566037
1, 331264, Tempo, 576922
1, 331776, Tempo, 588234
1, 332288, Tempo, 600000
1, 332800, Tempo, 750000
1, 332800, Time_signature, 3, 2, 24, 8
1, 333569, End_track
2, 0, Start_track
2, 4352, Note_on_c, 5, 69, 61
2, 4608, Note_on_c, 5, 72, 61
2, 4620, Note_off_c, 5, 69, 0
2, 6400, Note_on_c, 5, 69, 98
2, 6656, Note_on_c, 5, 72, 98
2, 6668, Note_off_c, 5, 69, 0
2, 23296, Note_on_c, 5, 82, 98
2, 23552, Note_on_c, 5, 84, 98
2, 23564, Note_off_c, 5, 82, 0
2, 23616, Note_on_c, 5, 82, 98
2, 23619, Note_off_c, 5, 84, 0
2, 23680, Note_on_c, 5, 81, 98
2, 23683, Note_off_c, 5, 82, 0
2, 23744, Note_on_c, 5, 79, 98
2, 23747, Note_off_c, 5, 81, 0
2, 23806, Note_off_c, 5, 79, 0
2, 26880, Note_on_c, 5, 65, 98
2, 26880, Note_on_c, 5, 72, 98
2, 26880, Note_on_c, 5, 81, 98
2, 27008, Note_off_c, 5, 65, 0
2, 27008, Note_off_c, 5, 72, 0
2, 27008, Note_off_c, 5, 81, 0
2, 40704, Note_off_c, 5, 71, 0
2, 40704, Note_on_c, 5, 71, 84
2, 40960, Note_on_c, 5, 74, 84
2, 40972, Note_off_c, 5, 71, 0
2, 41088, Note_on_c, 5, 71, 84
2, 41094, Note_off_c, 5, 74, 0
2, 41213, Note_off_c, 5, 71, 0
2, 41216, Note_on_c, 5, 72, 84
2, 41472, Note_off_c, 5, 72, 0
2, 41472, Note_on_c, 5, 72, 84
2, 41728, Note_off_c, 5, 72, 0
2, 41728, Note_on_c, 5, 72, 84
2, 41984, Note_on_c, 5, 76, 84
2, 41996, Note_off_c, 5, 72, 0
2, 42112, Note_on_c, 5, 72, 84
2, 42118, Note_off_c, 5, 76, 0
2, 42237, Note_off_c, 5, 72, 0
2, 42240, Note_on_c, 5, 79, 84
2, 42325, Note_on_c, 5, 81, 84
2, 42329, Note_off_c, 5, 79, 0
2, 42410, Note_on_c, 5, 79, 84
2, 42414, Note_off_c, 5, 81, 0
2, 42496, Note_on_c, 5, 81, 84
