0, 0, Header, 1, 20, 120
1, 0, Start_track
1, 0, Title_t, "Symphony n^0 2 in D major"
1, 0, Title_t, "III - Scherzo : Allegro"
1, 0, Copyright_t, "Copyright (c) 2001 by J.F. Lucarelli - j-f.lucarelli@infonie.be  --  http://perso.infonie.fr/espace-midi"
1, 0, Text_t, "L. Van Beethoven (1770-1827)"
1, 0, Text_t, "Tempo sup'erieur `a 250 : pr'evoir correction avant publication\012"
1, 0, Text_t, "Partition compl`ete - dur'ee : 00:03:52\012"
1, 0, Text_t, "D'ebut du travail : 26 septembre 2000\012"
1, 0, Text_t, "Fin de la version 0 : 28 septembre 2000\012"
1, 0, Text_t, "Version 1.0 : 23 novembre 2000\012"
1, 0, Text_t, "Version 1.01 : 17 janvier 2001 : r'evision avant publcation\012"
1, 0, Text_t, "Dur'ee d''edition et d'audition : 6 h\012"
1, 0, Text_t, "-----\012"
1, 0, Text_t, "Full score - length : 00:03:52\012"
1, 0, Text_t, "Beginning of writing : 26 september 2000\012"
1, 0, Text_t, "End of version 0 : 28 september 2000\012"
1, 0, Text_t, "Version 1.0 : 23 november 2000\012"
1, 0, Text_t, "Version 1.01 : 17 january 2001 : revision before publcation\012"
1, 0, Text_t, "Editing and audition time :6 h\012"
1, 0, Time_signature, 3, 2, 24, 8
1, 0, Key_signature, 2, "major"
1, 0, Tempo, 250000
1, 0, Marker_t, "L. Van Beethoven : Symphony n^0 2 in D"
1, 360, Tempo, 190476
1, 360, Marker_t, "ii : Scherzo - Allegro"
1, 480, Tempo, 201342
1, 720, Tempo, 190476
1, 840, Tempo, 213523
1, 1050, Tempo, 285714
1, 1080, Tempo, 190476
1, 1200, Tempo, 201342
1, 1440, Tempo, 190476
1, 1560, Tempo, 213523
1, 1800, Tempo, 190476
1, 1920, Tempo, 213523
1, 2160, Tempo, 190476
1, 2280, Tempo, 213523
1, 2520, Tempo, 190476
1, 2640, Tempo, 213523
1, 2880, Tempo, 190476
1, 3000, Tempo, 213523
1, 3240, Tempo, 190476
1, 3360, Tempo, 201342
1, 3600, Tempo, 190476
1, 3720, Tempo, 213523
1, 3930, Tempo, 285714
1, 3960, Tempo, 190476
1, 4080, Tempo, 201342
1, 4320, Tempo, 190476
1, 4440, Tempo, 213523
1, 4680, Tempo, 190476
1, 4800, Tempo, 213523
1, 5040, Tempo, 190476
1, 5160, Tempo, 213523
1, 5400, Tempo, 190476
1, 5520, Tempo, 213523
1, 5760, Tempo, 190476
1, 5880, Tempo, 213523
1, 6120, Tempo, 190476
1, 6240, Tempo, 201342
1, 6480, Tempo, 190476
1, 6600, Tempo, 213523
1, 6810, Tempo, 285714
1, 6840, Tempo, 190476
1, 6960, Tempo, 201342
1, 7200, Tempo, 190476
1, 7320, Tempo, 213523
1, 7560, Tempo, 190476
1, 7680, Tempo, 213523
1, 7920, Tempo, 190476
1, 8040, Tempo, 213523
1, 8280, Tempo, 190476
1, 8400, Tempo, 213523
1, 8640, Tempo, 190476
1, 8760, Tempo, 213523
1, 9000, Tempo, 190476
1, 9120, Tempo, 201342
1, 9360, Tempo, 190476
1, 9480, Tempo, 213523
1, 9690, Tempo, 285714
1, 9720, Tempo, 190476
1, 9840, Tempo, 201342
1, 10080, Tempo, 190476
1, 10200, Tempo, 213523
1, 10440, Tempo, 190476
1, 10560, Tempo, 213523
1, 10800, Tempo, 190476
1, 10920, Tempo, 213523
1, 11160, Tempo, 190476
1, 11280, Tempo, 213523
1, 11520, Tempo, 190476
1, 11640, Tempo, 213523
1, 11760, Tempo, 247933
1, 11880, Tempo, 199335
1, 12000, Tempo, 213523
1, 12240, Tempo, 199335
1, 12360, Tempo, 213523
1, 12600, Tempo, 199335
1, 12720, Tempo, 213523
1, 12960, Tempo, 199335
1, 13080, Tempo, 213523
1, 13320, Tempo, 199335
1, 13440, Tempo, 213523
1, 13680, Tempo, 199335
1, 13800, Tempo, 213523
1, 14040, Tempo, 199335
1, 14160, Tempo, 213523
1, 14400, Tempo, 199335
1, 14520, Tempo, 213523
1, 14760, Tempo, 199335
1, 14880, Tempo, 213523
1, 15120, Tempo, 199335
1, 15240, Tempo, 213523
1, 15480, Tempo, 199335
1, 15600, Tempo, 213523
1, 15840, Tempo, 199335
1, 15960, Tempo, 213523
1, 16200, Tempo, 199335
1, 16320, Tempo, 213523
1, 16560, Tempo, 198019
1, 16680, Tempo, 213523
1, 16920, Tempo, 196078
1, 17040, Tempo, 213523
1, 17280, Tempo, 195439
1, 17400, Tempo, 213523
1, 17640, Tempo, 194174
1, 17760, Tempo, 213523
1, 18000, Tempo, 193548
1, 18120, Tempo, 213523
1, 18360, Tempo, 192926
1, 18480, Tempo, 213523
1, 18720, Tempo, 192307
1, 18840, Tempo, 213523
1, 19080, Tempo, 191693
1, 19200, Tempo, 213523
1, 19440, Tempo, 190476
1, 19560, Tempo, 213523
1, 19740, Tempo, 285714
1, 19800, Tempo, 190476
1, 19920, Tempo, 201342
1, 20160, Tempo, 190476
1, 20280, Tempo, 213523
1, 20490, Tempo, 285714
1, 20520, Tempo, 190476
1, 20640, Tempo, 201342
1, 20880, Tempo, 190476
1, 21000, Tempo, 213523
1, 21240, Tempo, 190476
1, 21360, Tempo, 213523
1, 21600, Tempo, 190476
1, 21720, Tempo, 213523
1, 21960, Tempo, 190476
1, 22080, Tempo, 213523
1, 22320, Tempo, 190476
1, 22440, Tempo, 213523
1, 22680, Tempo, 190476
1, 22800, Tempo, 201342
1, 23040, Tempo, 190476
1, 23160, Tempo, 213523
1, 23370, Tempo, 285714
1, 23400, Tempo, 190476
1, 23520, Tempo, 201342
1, 23760, Tempo, 190476
1, 23880, Tempo, 213523
1, 24090, Tempo, 272727
1, 24120, Tempo, 195439
1, 24240, Tempo, 202702
1, 24480, Tempo, 195439
1, 24600, Tempo, 202702
1, 24840, Tempo, 195439
1, 24960, Tempo, 202702
1, 25200, Tempo, 195439
1, 25320, Tempo, 202702
1, 25560, Tempo, 195439
1, 25680, Tempo, 202702
1, 25920, Tempo, 195439
1, 26040, Tempo, 205479
1, 26280, Tempo, 195439
1, 26400, Tempo, 208333
1, 26640, Tempo, 195439
1, 26760, Tempo, 213523
1, 27000, Tempo, 195439
1, 27120, Tempo, 213523
1, 27360, Tempo, 195439
1, 27480, Tempo, 213523
1, 27720, Tempo, 195439
1, 27840, Tempo, 213523
1, 28080, Tempo, 195439
1, 28200, Tempo, 213523
1, 28380, Tempo, 252100
1, 28440, Tempo, 189873
1, 28560, Tempo, 213523
1, 28800, Tempo, 190476
1, 28920, Tempo, 213523
1, 29160, Tempo, 190476
1, 29280, Tempo, 213523
1, 29520, Tempo, 190476
1, 29640, Tempo, 213523
1, 29820, Tempo, 259740
1, 29880, Tempo, 195439
1, 30000, Tempo, 213523
1, 30240, Tempo, 195439
1, 30360, Tempo, 213523
1, 30600, Tempo, 195439
1, 30720, Tempo, 213523
1, 30960, Tempo, 195439
1, 31080, Tempo, 213523
1, 31260, Tempo, 259740
1, 31320, Tempo, 190476
1, 31440, Tempo, 213523
1, 31680, Tempo, 190476
1, 31800, Tempo, 213523
1, 32040, Tempo, 190476
1, 32160, Tempo, 213523
1, 32400, Tempo, 190476
1, 32520, Tempo, 213523
1, 32760, Tempo, 190476
1, 32880, Tempo, 213523
1, 33120, Tempo, 190476
1, 33240, Tempo, 213523
1, 33480, Tempo, 190476
1, 33600, Tempo, 213523
1, 33840, Tempo, 190476
1, 33960, Tempo, 213523
1, 34200, Tempo, 190476
1, 34320, Tempo, 213523
1, 34560, Tempo, 190476
1, 34680, Tempo, 213523
1, 34920, Tempo, 190476
1, 35040, Tempo, 213523
1, 35280, Tempo, 190476
1, 35400, Tempo, 213523
1, 35640, Tempo, 190476
1, 35760, Tempo, 213523
1, 36000, Tempo, 223048
1, 36360, Tempo, 199335
1, 36480, Tempo, 213523
1, 36720, Tempo, 199335
1, 36840, Tempo, 213523
1, 37080, Tempo, 199335
1, 37200, Tempo, 213523
1, 37440, Tempo, 199335
1, 37560, Tempo, 213523
1, 37800, Tempo, 199335
1, 37920, Tempo, 213523
1, 38160, Tempo, 199335
1, 38280, Tempo, 213523
1, 38520, Tempo, 199335
1, 38640, Tempo, 213523
1, 38880, Tempo, 199335
1, 39000, Tempo, 213523
1, 39240, Tempo, 199335
1, 39360, Tempo, 213523
1, 39600, Tempo, 199335
1, 39720, Tempo, 213523
1, 39960, Tempo, 199335
1, 40080, Tempo, 213523
1, 40320, Tempo, 199335
1, 40440, Tempo, 213523
1, 40680, Tempo, 199335
1, 40800, Tempo, 213523
1, 41040, Tempo, 198019
1, 41160, Tempo, 213523
1, 41400, Tempo, 196078
1, 41520, Tempo, 213523
1, 41760, Tempo, 195439
1, 41880, Tempo, 213523
1, 42120, Tempo, 194174
1, 42240, Tempo, 213523
1, 42480, Tempo, 193548
1, 42600, Tempo, 213523
1, 42840, Tempo, 192926
1, 42960, Tempo, 213523
1, 43200, Tempo, 192307
1, 43320, Tempo, 213523
1, 43560, Tempo, 191693
1, 43680, Tempo, 213523
1, 43920, Tempo, 190476
1, 44040, Tempo, 213523
1, 44220, Tempo, 285714
1, 44280, Tempo, 190476
1, 44400, Tempo, 201342
1, 44640, Tempo, 190476
1, 44760, Tempo, 213523
1, 44970, Tempo, 285714
1, 45000, Tempo, 190476
1, 45120, Tempo, 201342
1, 45360, Tempo, 190476
1, 45480, Tempo, 213523
1, 45720, Tempo, 190476
1, 45840, Tempo, 213523
1, 46080, Tempo, 190476
1, 46200, Tempo, 213523
1, 46440, Tempo, 190476
1, 46560, Tempo, 213523
1, 46800, Tempo, 190476
1, 46920, Tempo, 213523
1, 47160, Tempo, 190476
1, 47280, Tempo, 201342
1, 47520, Tempo, 190476
1, 47640, Tempo, 213523
1, 47850, Tempo, 285714
1, 47880, Tempo, 190476
1, 48000, Tempo, 201342
1, 48240, Tempo, 190476
1, 48360, Tempo, 213523
1, 48570, Tempo, 272727
1, 48600, Tempo, 195439
1, 48720, Tempo, 202702
1, 48960, Tempo, 195439
1, 49080, Tempo, 202702
1, 49320, Tempo, 195439
1, 49440, Tempo, 202702
1, 49680, Tempo, 195439
1, 49800, Tempo, 202702
1, 50040, Tempo, 195439
1, 50160, Tempo, 202702
1, 50400, Tempo, 195439
1, 50520, Tempo, 205479
1, 50760, Tempo, 195439
1, 50880, Tempo, 208333
1, 51120, Tempo, 195439
1, 51240, Tempo, 213523
1, 51480, Tempo, 195439
1, 51600, Tempo, 213523
